record_id,source_code,direction,headword_raw,headword_ocr_raw,headword_search,definition_raw,translation_es_editorial,editorial_note,article_ocr_raw,printed_page,pdf_page,source_ocr_line_start,source_ocr_line_end,delimiter,extraction_score,segmentation_confidence,curated_anchor,extraction_method,status,validation,facsimile_column,headword_diplomatic,article_diplomatic,diplomatic_status,diplomatic_batch,diplomatic_note,human_verified,diplomatic_review_method
RHD-S1809-00711,STEFFEL-1809,DE-RAR,Hiedurch,Hiedurch,hiedurch,"La. Hier, be oder hena ibe. Von hier, guana. Von hier bis dorthin, Ide boineſa.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Hiedurch, La. 

Hier, be oder hena ibe. Von 
hier, guana. Von hier bis 
dorthin, Ide boineſa.",324,34,3956,3961,",",15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00712,STEFFEL-1809,DE-RAR,Himmel,Himmel,himmel,"Sie haben kein ei⸗ genes Wort dazu, ſie ſagen aber, guamĩ repa, oder guami reguiki, oder reregatſchi.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar. RHD-FR-002: visual_facsimile_collation_ai_assisted; scope=headword_and_entry_start_boundary; exact_page=324.,"Himmel. Sie haben kein ei⸗ 
genes Wort dazu, ſie ſagen 
aber, guamĩ repa, oder guami 
reguiki, oder reregatſchi.",324,34,3962,3966,.,17,high_machine,no,coverage-first OCR line segmentation v1,diplomatic_transcription_ai_assisted,transcripción_diplomática_visual_ai_asistida;pendiente_de_validación_humana_y_lingüística,right,Himmel,"Himmel. Sie haben kein eigenes Wort dazu, ſie ſagen aber, guami repa, oder guami reguiki, oder revegátſchi.",complete_ai_assisted,RHD-DIP-002B,The final Rarámuri form revegátſchi is retained from visual reading and should receive independent linguistic verification.,false,visual_facsimile_transcription_ai_assisted
RHD-S1809-00713,STEFFEL-1809,DE-RAR,Hinab,Hinab,hinab,Tele. Telégons.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Hinab, Tele. Telégons.",325,35,3967,3968,",",15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00714,STEFFEL-1809,DE-RAR,Hinabſchlingen,Hinabſchlingen,hinabschlingen,Guagus.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Hinabſchlingen, Guagus.",325,35,3969,3970,",",15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00715,STEFFEL-1809,DE-RAR,Hinabſteigen,Hinabſteigen,hinabsteigen,Tele Ami.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Hinabſteigen, Tele Ami.",325,35,3971,3972,",",15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00716,STEFFEL-1809,DE-RAR,Hinauf,Hinauf,hinauf,Regui.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Hinauf, Regui.",325,35,3973,3974,",",15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00717,STEFFEL-1809,DE-RAR,Hinaufſteigen,Hinaufſteigen,hinaufsteigen,Tepa ne ſimi.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Hinaufſteigen, Tepa ne ſimi.",325,35,3975,3976,",",15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00718,STEFFEL-1809,DE-RAR,Hinaus,Hinaus,hinaus,"Matſchf. Dieſes Wortes matlebi gebrauchen ſich die Tarahumaren auf verſchiedene Arten. Es heiſt bey ihnen auch ſehen u. wi ſen, z. B. Tane matſchi, i ſehe, oder ich weiß es nicht.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Hinaus, Matſchf. Dieſes 
Wortes matlebi gebrauchen 
ſich die Tarahumaren auf 
verſchiedene Arten. Es heiſt 
bey ihnen auch ſehen u. wi 
ſen, z. B. Tane matſchi, i 

ſehe, oder ich weiß es nicht.",325,35,3977,3985,",",15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00719,STEFFEL-1809,DE-RAR,Hinausgehen,Hinausgehen,hinausgehen,Matichi ne ſimi.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Hinausgehen, Matichi ne ſimi.",325,35,3986,3987,",",15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00720,STEFFEL-1809,DE-RAR,Hinaus jagen,Hinaus jagen,hinaus jagen,"hinauswerfen,",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Hinaus jagen, hinauswerfen,",325,35,3988,3988,",",15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00721,STEFFEL-1809,DE-RAR,Matſchina,Matſchina,matschina,8 5,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,Matſchina. 8 5,325,35,3989,3990,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00722,STEFFEL-1809,DE-RAR,Hineintragen,Hineintragen,hineintragen,Tepatfä né to.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Hineintragen, Tepatfä né to.",325,35,3991,3992,",",15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00723,STEFFEL-1809,DE-RAR,Hineinwerfen,Hineinwerfen,hineinwerfen,"Tepatä ne tichaä 3 von Hinnen, Guana. Seguji,",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Hineinwerfen, Tepatä ne 
tichaä 3 

von Hinnen, Guana. Seguji,",325,35,3993,3997,",",15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00724,STEFFEL-1809,DE-RAR,Hinuͤber,Hinuͤber,hinuber,"Paugud. | inunter, Tele. Telegona. ° inweg, Seguin.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Hinuͤber, Paugud. | 

inunter, Tele. Telegona. ° 
inweg, Seguin.",325,35,3998,4002,",",15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00725,STEFFEL-1809,DE-RAR,Hinwegreiſſen,Hinwegreiſſen,hinwegreissen,"Tfchapi. inwegtragen, P Hinweg. getragen, Parügame ke. Hin⸗ Wörterbuch.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Hinwegreiſſen, Tfchapi. 

inwegtragen, P Hinweg. 
getragen, Parügame ke. 


Hin⸗ 


Wörterbuch.",325,35,4003,4014,",",15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00726,STEFFEL-1809,DE-RAR,Hinzugehen,Hinzugehen,hinzugehen,Nagug. Amulipi ne lidl. N,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Hinzugehen, Nagug. Amulipi 
ne lidl. N",325,35,4015,4018,",",15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00727,STEFFEL-1809,DE-RAR,Hirſch,Hirſch,hirsch,Büra. f Reh.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Hirſch, Büra. f Reh.",325,35,4019,4019,",",15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00728,STEFFEL-1809,DE-RAR,Hobeln,Hobeln,hobeln,"Mafisi, Es muß ge⸗ hobelt werden, Matlisipos,",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Hobeln, Mafisi, Es muß ge⸗ 
hobelt werden, Matlisipos,",325,35,4020,4021,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00729,STEFFEL-1809,DE-RAR,Hoch,Hoch,hoch,"‚Tepä, Repa. Höher, Te- pb.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Hoch, ‚Tepä, Repa. Höher, Te- 

pb.",325,35,4022,4026,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00730,STEFFEL-1809,DE-RAR,Höch Tfchapirügelila,Höch Tfchapirügelila,hoech tfchapiruegelila,"öhle, Ted.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Höch Tfchapirügelila, 
öhle, Ted.",325,35,4027,4028,",",15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00731,STEFFEL-1809,DE-RAR,Hoffen,Hoffen,hoffen,Man hat kein eigenes,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,Hoffen. Man hat kein eigenes,325,35,4029,4029,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00732,STEFFEL-1809,DE-RAR,Wort,Wort,wort,"ſondern man ſagt: puguèe, erwarten.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Wort, ſondern man ſagt: 
puguèe, erwarten.",325,35,4030,4031,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00733,STEFFEL-1809,DE-RAR,Pole Hötuke,Pole Hötuke,pole hoetuke,"ölle, Weil ſie kein eigentli ches Wort dafuͤr haben, ſo gebraucht man ſich einer",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Pole Hötuke. 
ölle, Weil ſie kein eigentli 


ches Wort dafuͤr haben, ſo 


gebraucht man ſich einer",325,35,4032,4039,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00734,STEFFEL-1809,DE-RAR,Ammſchreibung,Ammſchreibung,ammschreibung,"a guamj tele, mapü diaplosi, weit unten, wo der Teufel iſt; oder: mapü guelä maikj hüccu, wo das große Feuer 1 . 2 .",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Ammſchreibung, a guamj 
tele, mapü diaplosi, weit 
unten, wo der Teufel iſt; 
oder: mapü guelä maikj 
hüccu, wo das große Feuer 


1 . 2 .",325,35,4040,4047,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00735,STEFFEL-1809,DE-RAR,Holz,Holz,holz,"Cusiki, Breſiholz, Küſſu.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Holz, Cusiki, Breſiholz, Küſſu.",325,35,4048,4048,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00736,STEFFEL-1809,DE-RAR,Hoͤlzern,Hoͤlzern,holzern,"Cusigameke,",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Hoͤlzern, Cusigameke,",325,35,4049,4049,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00737,STEFFEL-1809,DE-RAR,Hoͤren,Hoͤren,horen,Kake. n,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Hoͤren, Kake. n",325,35,4050,4050,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00738,STEFFEL-1809,DE-RAR,Horn,Horn,horn,Auguäca.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Horn, Auguäca.",325,35,4051,4051,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00739,STEFFEL-1809,DE-RAR,Hüte,Hüte,huete,"Reguiguiki,",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Hüte, Reguiguiki,",325,35,4052,4052,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00740,STEFFEL-1809,DE-RAR,Huͤlfe,Huͤlfe,hulfe,Cugnila. |,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Huͤlfe, Cugnila. |",325,35,4053,4053,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00741,STEFFEL-1809,DE-RAR,Huͤlfsmittel,Huͤlfsmittel,hulfsmittel,"Arzeney, Ogu£a- r 5",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Huͤlfsmittel, Arzeney, Ogu£a- 
r 5",325,35,4054,4055,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00742,STEFFEL-1809,DE-RAR,Huͤlſenfrucht,Huͤlſenfrucht,hulsenfrucht,Muni. Das ift der allgemeine Name aller,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Huͤlſenfrucht, Muni. Das ift 
der allgemeine Name aller",325,35,4056,4057,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00743,STEFFEL-1809,DE-RAR,HBuͤlſenfruͤchte,HBuͤlſenfruͤchte,hbulsenfruchte,"den einzigen tuͤrkiſchen Weizen ausge⸗ nommen, der Sunücu, oder",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"HBuͤlſenfruͤchte, den einzigen 
tuͤrkiſchen Weizen ausge⸗ 
nommen, der Sunücu, oder",325,35,4058,4060,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00744,STEFFEL-1809,DE-RAR,Schunüeu heiſt,Schunüeu heiſt,schunueeu heist,"Andere Gattungen muͤſſen durch ein zugeſetztes Beywort unter⸗ ſchieden werden, als: Lin⸗ fen, Muni tichiperämeke,",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Schunüeu heiſt. Andere 
Gattungen muͤſſen durch ein 
zugeſetztes Beywort unter⸗ 
ſchieden werden, als: Lin⸗ 
fen, Muni tichiperämeke,",325,35,4061,4065,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00745,STEFFEL-1809,DE-RAR,Glatte Huͤlſenfruͤchte,Glatte Huͤlſenfruͤchte,glatte hulsenfruchte,"Muni ö eavolaméke, Erbſen oder runde Huͤlſenfruͤchte ꝛc.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Glatte Huͤlſenfruͤchte, Muni 
ö eavolaméke, Erbſen oder 
runde Huͤlſenfruͤchte ꝛc.",325,35,4066,4068,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00746,STEFFEL-1809,DE-RAR,Huhn,Huhn,huhn,"Lotoli. 155 und, Cocotſchi. 325",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Huhn, Lotoli. 155 
und, Cocotſchi. 


325",325,35,4069,4075,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00747,STEFFEL-1809,DE-RAR,Hundert,Hundert,hundert,"Maköclla moköck. Hundert Jahre macöck ma- cöcffa. pamı. | erte Tſchuluꝑuitſi. ungrig. Tichulugueameke, urtig, Gualineke.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Hundert, Maköclla moköck. 
Hundert Jahre macöck ma- 
cöcffa. pamı. | 

erte Tſchuluꝑuitſi. 
ungrig. Tichulugueameke, 
urtig, Gualineke.",325,35,4076,4083,",",15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00748,STEFFEL-1809,DE-RAR,Hartig „das Nebenwort,Hartig „das Nebenwort,hartig das nebenwort,Be- lago. 0,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Hartig „das Nebenwort: Be- 
lago. 0",325,35,4084,4086,:,13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00749,STEFFEL-1809,DE-RAR,Huſten,Huſten,husten,Calliaiki. 9 80,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Huſten, Calliaiki. 9 80",325,35,4087,4088,",",15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
